Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
17141124905,"Jan 22, 2026, 4:42:00 PM",Bike ride Z2 + brick run,Ride,Difficulty: medium,3600,28.00,,,false,,,,,9.0,3600.0,3600.0,28000.0,,7.778,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.778,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,media/88BE1FF7-09A1-43FC-9444-718BF2DF721C.jpg|media/EEA1ABE7-EB32-474D-BAC9-BB2E9EEE296F.jpg
17133772580,"Jan 21, 2026, 5:34:27 PM",Legs + mobility and stretching,Weight Training,"",7200,0,,,false,,,,,,7200.0,7200.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/FC08D0CB-4CB6-4563-9F08-23E3C92704C5.jpg|media/95E054B8-9B8F-4E6D-A78F-66CD3D473261.jpg
17120849501,"Jan 20, 2026, 9:19:13 PM",Easy Ride 20% decrease,Ride,100 w for 48 mins,2880,21.60,,,false,,,,,9.0,2880.0,2880.0,21600.0,,7.5,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/31C9A028-C701-4CD7-B3C3-F5961F57A6EB.jpg|media/A2BE50C1-F5A8-4EB8-B0EA-6D826314DFC0.jpg
17120351612,"Jan 20, 2026, 8:07:08 PM",Pull day,Weight Training,Low intensity,3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/C91D651F-D58A-4D30-B63D-58F6581FA858.jpg
17108581246,"Jan 19, 2026, 9:11:16 PM",Night run+ mobility,Run,End of overload week and start of Deload 20% decrease for recovery,1200,2.87,,,false,,,,,,1200.0,1200.0,2870.8,,2.392,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.392,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/A7B00BD2-4DB1-4395-BC69-93AC8C7E6BFD.jpg
17108628582,"Jan 19, 2026, 8:36:42 PM",Push day,Weight Training,"Heavy incline bench press 
Upper chest flys 
Chest press 
Câble flys 
Lower chest flys 
Triceps pushdown
Triceps overhead extension",3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/FE6249A8-E940-4E06-B376-9258CE05B12E.jpg|media/2562BFFE-8596-42F2-9F5A-D88A4D99AF5B.jpg
17096357383,"Jan 18, 2026, 4:46:58 PM",Long run 10% increase + mobility,Run,"End of loading week 3 
Good mobility and better recovery",4800,11.48,,,false,,,,,,4800.0,4800.0,11483.3,,2.392,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.392,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/E9684185-2C80-48FB-9D3D-A9D7C366B54B.jpg|media/974D6DBB-B2E1-42D2-B757-A8BF6E213BBD.mp4
17078923499,"Jan 17, 2026, 9:03:47 AM",Saturday long bike 10% weekly increase + mobility,Ride,Week 3 of my building block 10% increase z2 aerobic ride,6600,55.00,,,false,,,,,9.0,6600.0,6600.0,55000.0,,8.333,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.333,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,media/56FF62E3-2EEB-4A74-A2A5-7BB3FC601818.jpg
17073446042,"Jan 16, 2026, 8:15:48 PM",Night run z2 + mobility,Run,Easy 30 min run,1800,4.28,,,false,,,,,,1800.0,1800.0,4285.7,,2.381,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.381,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,media/25112E1A-9959-462E-9320-CC98671030B1.jpg
17073438564,"Jan 16, 2026, 7:44:32 PM",Intense Upper body session,Weight Training,"Incline bench 
Shoulder press 
Chest flies 
Supported back row
Hexagon bar deadlift 
Bicep curl 
Tricep push down",3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/F8092B20-3B58-4527-9996-E61290765ABD.jpg|media/B9CCC4C9-A064-417B-9A7E-CE37A955FC8F.jpg
17063236457,"Jan 15, 2026, 9:20:07 PM",Brick run + mobility,Run,High Z2 effort 7:03 pace,1800,4.25,,,false,,,,,,1800.0,1800.0,4255.3,,2.364,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.364,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/949BDE23-9261-47F5-9945-0A09E2C35AF5.jpg
17063223619,"Jan 15, 2026, 8:47:44 PM",Night ride + Brick run,Ride,100 w constant effort for 60 mins,3600,28.00,,,false,,,,,9.0,3600.0,3600.0,28000.0,,7.778,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.778,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,media/3FB45ACF-F546-4D10-A76E-C525297FFA85.jpg|media/6C90A531-A50C-46CF-9601-DF664B3F90C1.jpg
17049767407,"Jan 14, 2026, 3:21:35 PM",Leg day hamstring focused + stretching,Weight Training,"",7200,0,,,false,,,,,,7200.0,7200.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/8D1410C7-EC01-4077-A6C2-861420F25B5F.jpg|media/4BB5107E-A7DF-4DE7-B8CE-051280E78E21.jpg
17037440353,"Jan 13, 2026, 5:19:36 PM",Pull day + mobility,Weight Training,Intense pull day,3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,media/6B1D8992-1ABC-4F3C-B88F-0BB102C2FBA1.jpg
17031969004,"Jan 13, 2026, 8:52:17 AM",Brick swim,Swim,15 min non stop swim,900,0,,,false,,,,,,900.0,900.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,media/F4332706-6B19-4B8E-B3CB-796EF57B1C04.jpg
17031959454,"Jan 13, 2026, 7:20:00 AM",Early morning run,Run,7:03 pace,1800,4.28,,,false,,,,,,1800.0,1800.0,4285.7,,2.381,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.381,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/6127F9BD-0DC7-408D-B819-006852611963.jpg
17025081636,"Jan 12, 2026, 5:26:46 PM",Evening ride 80 watts + mobility,Ride,140 bpm,1800,12.50,,,false,,,,,9.0,1800.0,1800.0,12500.0,,6.944,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.944,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,media/C462C434-497E-41C3-BF8C-14B61F8D0B2C.jpg
17025060469,"Jan 12, 2026, 3:52:35 PM",Push day high intensity,Weight Training,"Incline bench 
Chest flies 
Bench press 
Lower chest cable flies 
Shoulder press 
Triceps pushdown",3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/F2700A81-D60F-43AB-958A-10F450448F9F.jpg
17011362005,"Jan 11, 2026, 11:15:42 AM",Sunday long run 10% weekly increase + mobilty,Run,Long run,4200,10.00,,,false,,,,,,4200.0,4200.0,10000.0,,2.381,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.381,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/E84FD073-0DCD-4968-A8A0-78F97E4C0320.jpg|media/2EECA2BE-6CC0-4F36-9C09-89FE552AF5F2.jpg
17002025192,"Jan 10, 2026, 1:10:38 PM",Brutal long bike 10% weekly increase + mobility,Ride,"Brutal and monotonous 
Avg : 130 Watts for 1h40",6000,45.83,,,false,,,,,9.0,6000.0,6000.0,45833.3,,7.639,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.639,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,media/66DB505F-A87E-43D5-8430-3B602046A9BE.jpg|media/E9738A32-0296-4B5D-B876-6A54B7A732D1.jpg
16993936667,"Jan 9, 2026, 9:02:54 PM",Night aerobic run,Run,Z2 run,1800,4.00,,,false,,,,,,1800.0,1800.0,4000.0,,2.222,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.222,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,media/A3ED6718-ACB8-4F03-9441-DAF50B5D488A.jpg
16993927181,"Jan 9, 2026, 7:54:23 PM",Epic upper body session 🔥,Weight Training,"Incline dumbell bench press 
Lat pull-down 
Chest flies 
Clean & press 
Biceps 
Overhead tricep extension",3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/54828DBF-9DB0-4370-8923-DB6A1EE2974D.jpg
16980248821,"Jan 8, 2026, 3:17:20 PM",Brick run,Run,Zone 2 Brick run,1800,4.28,,,false,,,,,,1800.0,1800.0,4285.7,,2.381,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.381,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/94BC8B9B-C844-4312-B270-F0124F665B93.jpg
16980235787,"Jan 8, 2026, 2:45:37 PM",Afternoon ride followed by a 30 mins run,Ride,Average 120 W for 60 min + 30 min high zone 2 run,3600,29.00,,,false,,,,,9.0,3600.0,3600.0,29000.0,,8.056,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.056,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/C93C3BBD-B57C-49C6-9F27-693B7AA9B071.jpg
16973677775,"Jan 7, 2026, 8:25:00 PM",Night leg day,Weight Training,"",3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/571CDCC1-5064-48E4-BE63-5D65FE84D9D2.jpg
16955089455,"Jan 6, 2026, 10:42:55 AM",Z2 ride,Ride,60 min Ride  / 100w at level 6,3600,25.00,,,false,,,,,9.0,3600.0,3600.0,25000.0,,6.944,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.944,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/36E669E5-73DF-4DE6-A61E-93D029A179CB.jpg
16954166334,"Jan 6, 2026, 9:23:36 AM",Morning pull,Weight Training,"",2400,0,,,false,,,,,,2400.0,2400.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/63460700-F9FB-4B5A-8F04-C0DEE4ECAF0E.jpg
16943844077,"Jan 5, 2026, 10:48:32 AM",30 min Z2 run + mobility,Run,"",1800,4.28,,,false,,,,,,1800.0,1800.0,4285.7,,2.381,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.381,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/B074F668-18E4-4E21-B4E4-3C0B5AFC4DA8.jpg
16943537582,"Jan 5, 2026, 10:16:16 AM",Push day,Weight Training,Chest + triceps + shoulders,3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/E5026677-7FC2-4083-92E9-4B1168C19015.jpg
16935988067,"Jan 4, 2026, 2:20:00 PM",Sunday long run,Run,Z2 long run / 60 mins = aerobic build week 1 done,3600,8.57,,,false,,,,,,3600.0,3600.0,8571.4,,2.381,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.381,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/1E59BF6F-F64F-42A8-BE76-423422641DB6.jpg
16928036550,"Jan 3, 2026, 6:30:54 PM",Long bike,Ride,Z2 long bike session,5400,40.50,,,false,,,,,9.0,5400.0,5400.0,40500.0,,7.5,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,media/26DC7703-9545-48CC-B05B-D7ABA1C3ACC2.jpg
16917637699,"Jan 2, 2026, 8:00:56 PM",Night run + mobility,Run,Treadmill Z2 - HR : 120,3000,7.14,,,false,,,,,,3000.0,3000.0,7142.9,,2.381,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.381,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/BAFB58D6-2ADF-4A00-9F54-469E0D38E050.jpg
16907233706,"Jan 1, 2026, 10:12:52 PM",Brick run,Run,"",1200,2.85,,,false,,,,,,1200.0,1200.0,2857.1,,2.381,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.381,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,media/75D12887-D3A4-47A4-8C80-BD76BE4180AD.jpg
16907227400,"Jan 1, 2026, 9:31:32 PM",Brick + mobility,Ride,1 hour bike +20 min run,3600,26.00,,,false,,,,,9.0,3600.0,3600.0,26000.0,,7.222,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.222,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/1B4CD5EC-8012-4E96-AB7A-1C9DDA3452D4.jpg
16897668526,"Dec 31, 2025, 6:00:00 PM",Moderate leg workout + Mobility,Workout,Injury prevention / recovery leg day,4800,0,,,false,,,,,,4800.0,4800.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,media/B6CF17D1-F7CC-4955-A528-2A650BD945DF.jpg
16888227186,"Dec 30, 2025, 7:00:41 PM",Night bike + mobility,Ride,1 hour bike low intensity +10 min mobility and 30 min pull workout,3600,25.00,,,false,,,,,9.0,3600.0,3600.0,25000.0,,6.944,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,8.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.944,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/04715EDE-3B1F-4EF2-8DC8-C8EA10EDF4AF.jpg
16862097784,"Dec 28, 2025, 9:00:13 AM",Brick session +abs,Ride,After the 50 min run /30 min bike,1800,11.50,,,false,,,,,9.0,1800.0,1800.0,11500.0,,6.389,,,,,,0.0,,,,,,,,,,,,,,,,,,2.0,,,,,0.0,8.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.389,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,media/6196D9D1-0795-4AE7-9862-768D6C91AF8C.jpg
16861643798,"Dec 28, 2025, 8:40:51 AM",Morning treadmill run,Run,"",3000,7.14,,,false,,,,,,3000.0,3000.0,7142.9,,2.381,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.381,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/438CB570-80BB-4812-873F-CBF27CBE11F4.jpg
16858729321,"Dec 27, 2025, 8:01:08 PM",Night heavy leg day,Workout,"",9586,0,,,false,,,activities/16858729321.gpx,,,9586.0,9586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,18.0,0.0,,,,,,,,,media/8DEB0465-D770-4B1C-B4CE-C88E73175959.jpg
16842299352,"Dec 26, 2025, 9:31:42 AM",Morning Run,Run,"",973,2.51,,,false,,,activities/16842299352.gpx,,,973.0,881.0,2511.8,4.66,2.851,15.2,22.3,453.4,475.8,6.3,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2515.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.582,501.3,,,,2230.0,0.0,,,,2.855,,,,,,,,,,,,""
16831851872,"Dec 24, 2025, 6:12:07 PM",Post recovery run,Run,"",1358,3.87,,,false,,,activities/16831851872.gpx,,,1358.0,1331.0,3878.8,4.16,2.914,25.4,25.8,456.2,482.0,11.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3901.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.856,157.5,,,,3162.0,0.0,,,,2.931,,,0.0,,,,,,,,,media/04A9BE82-26F0-4C8B-A5E3-BCDBCA8E89E3.jpg
16616202686,"Dec 1, 2025, 7:12:14 AM",Morning walk,Run,"",1055,1.67,,,false,,,activities/16616202686.gpx,,,1055.0,1053.0,1669.2,3.08,1.585,13.3,5.8,469.3,482.6,4.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1698.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1.582,1344.8,,,,1910.0,0.0,,,,1.613,,,0.0,,,,,,,,,""
16472944698,"Nov 16, 2025, 7:54:32 AM",21 marathon,Run,"",7741,21.69,,,false,,,activities/16472944698.gpx,,,7741.0,7274.0,21694.0,7.48,2.982,129.3,123.8,365.9,422.0,8.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,21832.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.802,138.5,,,,18276.0,0.0,,,,3.004,,,,,,,,,,,,""
16438630303,"Nov 12, 2025, 7:03:40 PM",Fractionner 8x200,Run,"",1094,0.27,,,false,,,activities/16438630303.gpx,,,1094.0,96.0,275.0,1.653,2.865,0.0,0.0,468.5,469.5,3.9,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,275.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.251,141.6,,,,454.0,0.0,,,,2.866,,,,,,,,,,,,""
16438181982,"Nov 12, 2025, 6:11:18 PM",Evening Run,Run,"",1734,5.16,,,false,,,activities/16438181982.gpx,,,1734.0,1707.0,5162.5,10.07,3.024,31.1,32.8,453.4,482.0,5.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5187.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.977,1610.7,,,,4216.0,0.0,,,,3.039,,,,,,,,,,,,""
16401142239,"Nov 9, 2025, 7:13:24 AM",Morning Run,Run,"",6502,15.88,,,false,,,activities/16401142239.gpx,,,6502.0,6248.0,15880.7,3.86,2.542,18.0,14.7,1470.0,1476.2,3.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,15904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.442,0.0,,,,15226.0,0.0,,,,2.545,,,,,,,,,,,,""
16358030535,"Nov 4, 2025, 11:30:55 PM",Recovery,Run,"",1058,2.79,,,false,,,activities/16358030535.gpx,,,1058.0,855.0,2794.6,4.48,3.269,28.6,28.7,451.1,481.2,33.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2859.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.641,0.0,,,,2138.0,0.0,,,,3.344,,,,,,,,,,,,""
16338882803,"Nov 3, 2025, 7:36:15 AM",Recovery run,Run,"",1416,3.75,,,false,,,activities/16338882803.gpx,,,1416.0,1329.0,3756.4,4.46,2.826,58.2,58.2,455.0,482.6,30.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4039.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.653,1349.8,,,,3126.0,0.0,,,,3.039,,,,,,,,,,,,""
16195129221,"Oct 19, 2025, 7:05:09 PM",7days out,Run,"",2395,7.35,,,false,,,activities/16195129221.gpx,,,2395.0,2360.0,7356.2,4.32,3.117,65.9,67.0,453.5,519.5,13.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7427.8,,,,,,,,,,,,,,,,,,,,,,,,,,,3.071,0.0,,,,6054.0,0.0,,,,3.155,,,0.0,,,,,,,,,""
16167562319,"Oct 17, 2025, 8:04:42 AM",Recovery run,Run,"",1671,3.70,,,false,,,activities/16167562319.gpx,,,1671.0,1390.0,3704.7,3.52,2.665,53.2,49.8,455.9,482.6,28.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3935.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.217,1592.0,,,,3546.0,0.0,,,,2.831,,,,,,,,,,,,""
16121647798,"Oct 12, 2025, 7:52:22 PM",Night Run,Run,"",3172,7.72,,,false,,,activities/16121647798.gpx,,,3172.0,2858.0,7723.7,4.56,2.702,69.8,101.1,451.1,519.5,38.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7825.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.435,0.0,,,,7276.0,0.0,,,,3.461,,,,,,,,,,,,""
16117154402,"Oct 12, 2025, 12:47:02 PM",Afternoon Run,Run,"",1332,3.92,,,false,,,activities/16117154402.gpx,,,1332.0,1301.0,3928.3,4.13,3.019,28.6,28.7,462.9,482.6,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3983.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.949,1840.8,,,,3262.0,0.0,,,,3.062,,,,,,,,,,,,""
16079667193,"Oct 8, 2025, 9:36:00 PM",Night Run,Run,"",2737,7.61,,,false,,,activities/16079667193.gpx,,,2737.0,2704.0,7609.5,3.9,2.814,65.6,67.0,451.3,519.5,13.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7680.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,0.0,,,,7008.0,0.0,,,,2.84,,,,,,,,,,,,""
16037159340,"Oct 5, 2025, 6:14:17 AM",Morning Run,Run,"",1176,2.93,,,false,,,activities/16037159340.gpx,,,1176.0,1123.0,2930.9,3.78,2.61,21.3,20.2,464.7,482.6,20.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.492,1604.8,,,,2804.0,0.0,,,,2.646,,,,,,,,,,,,""
16018053890,"Oct 3, 2025, 8:55:22 AM",3 weeks out 🔥,Run,"",2215,6.72,,,false,,,activities/16018053890.gpx,,,2215.0,2199.0,6719.6,4.32,3.056,47.7,48.6,462.5,482.6,24.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6821.7,,,,,,,,,,,,,,,,,,,,,,,,,,,3.034,2572.9,,,,5764.0,0.0,,,,3.102,,,,,,,,,,,,""
15995891801,"Oct 1, 2025, 8:00:30 AM",Morning treadmill run,Run,Treadmill + push,1800,6.81,,,false,,,,,,1800.0,1800.0,6816.0,,3.787,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.787,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,media/606E769D-E4E1-4A26-A601-A321C78793CC.jpg
15970380847,"Sep 28, 2025, 9:32:16 PM",Night Run,Run,"",3495,9.89,,,false,,,activities/15970380847.gpx,,,3495.0,3494.0,9892.6,3.8,2.831,64.3,67.5,431.4,499.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,9933.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.831,0.0,,,,8690.0,0.0,,,,2.843,,,,,,,,,,,,""
